cart_size,similar_items,avg_price,return_prob
3,3,164.06948814700587,1.0
6,5,39.77461924179668,1.0
6,2,49.799522669377275,1.0
6,1,33.5954315433528,1.0
4,1,199.24583509737417,0.9007541649026259
5,1,109.4699451688151,1.0
4,1,101.82119198529455,0.9981788080147055
4,1,143.40168564831413,0.956598314351686
1,0,88.90376157980852,0.11109623842019149
6,0,38.6769410101276,1.0
3,2,161.41973842010262,1.0
6,3,56.592769791103954,1.0
4,4,82.52238999966237,1.0
1,1,168.79073141414102,0.331209268585859
5,1,183.62495286669065,1.0
3,0,10.33532067032705,0.589664679329673
3,3,49.389948418607325,1.0
5,2,89.55588903479507,1.0
4,1,111.56395451863267,0.9884360454813674
4,2,67.07467628143257,1.0
4,1,138.30038930071115,0.961699610699289
1,1,155.26415026271604,0.34473584973728394
4,4,183.31699115957332,1.0
6,3,75.81019997943768,1.0
2,1,199.55750189839998,0.5004424981016
4,2,193.01814259569292,1.0
4,3,179.88115840530563,1.0
2,2,147.58178729584756,0.8524182127041524
6,4,49.902800703800835,1.0
5,3,125.96236787323824,1.0
4,2,19.086535434190885,1.0
2,1,48.94227237965392,0.651057727620346
3,0,66.40673439310316,0.5335932656068969
5,3,18.022260252004617,1.0
4,1,188.87462823807078,0.9111253717619293
6,6,178.20281873748468,1.0
4,2,192.2156595184954,1.0
2,1,18.578648012014725,0.6814213519879853
3,3,88.56068823507677,1.0
2,0,99.05800633222992,0.3009419936677701
5,2,85.35575878590348,1.0
4,3,161.87071487563242,1.0
6,4,41.76502303220279,1.0
1,0,21.185102291616833,0.17881489770838319
2,0,72.54629804002208,0.3274537019599779
6,2,172.9242224991186,1.0
4,4,155.94343476912286,1.0
4,3,136.78120180573467,1.0
5,2,11.06139350094076,1.0
2,1,92.05971662218047,0.6079402833778195
5,3,166.4102678008088,1.0
4,1,185.61797603126945,0.9143820239687306
1,1,108.22294877297487,0.3917770512270251
1,0,114.38380424946624,0.08561619575053377
4,0,180.46710301327738,0.6195328969867226
4,4,192.74105902103557,1.0
1,0,192.37850275900715,0.007621497240992869
2,1,163.6921278747586,0.5363078721252413
5,3,39.543109129500145,1.0
1,1,194.2497662257508,0.3057502337742492
6,1,48.677959962619155,1.0
2,1,124.0360129671046,0.5759639870328953
1,1,88.81847869901877,0.41118152130098123
4,0,38.8363422116387,0.7611636577883614
3,1,23.629017703513995,0.8763709822964861
6,4,52.61897813603247,1.0
5,2,88.74254927079056,1.0
2,2,51.92810460010271,0.9480718953998973
4,1,143.19511402961425,0.9568048859703858
6,2,173.95847769601878,1.0
2,1,100.6074141115746,0.5993925858884254
6,1,28.97804133755082,1.0
1,1,116.75576538748966,0.38324423461251034
4,3,100.56174874514733,1.0
2,2,16.773307356468607,0.9832266926435314
4,1,106.61456157278677,0.9933854384272133
3,2,144.56283784677328,1.0
5,1,129.57937502535285,1.0
1,1,17.428795023771517,0.48257120497622846
2,1,81.15036084857742,0.6188496391514225
1,1,101.10229384991624,0.39889770615008374
4,1,158.49609464152937,0.9415039053584707
1,1,80.25725139290937,0.4197427486070906
2,0,36.90622928762412,0.3630937707123759
4,4,187.32570257707488,1.0
1,0,164.55873299852107,0.03544126700147893
4,4,158.9600364840358,1.0
3,1,28.95169936989449,0.8710483006301056
6,0,10.575942381696661,1.0
5,2,102.14722354189125,1.0
1,0,102.2993972130189,0.0977006027869811
1,1,117.0646093512253,0.3829353906487747
3,0,123.43423899475104,0.47656576100524906
4,3,40.14010678726467,1.0
1,0,32.95167717036158,0.16704832282963844
4,3,39.67396505072415,1.0
3,3,60.57198808158685,1.0
5,0,101.05372574260889,0.898946274257391
5,3,45.10580547290661,1.0
5,4,68.68654247525743,1.0
3,0,152.73956457158064,0.4472604354284194
3,3,103.026220773715,1.0
1,1,27.042787833858892,0.4729572121661411
3,3,62.47615998204232,1.0
1,1,99.62759404240236,0.4003724059575976
6,0,148.29541401752775,1.0
3,1,173.94639656415322,0.7260536034358469
4,1,178.6558285972931,0.921344171402707
4,1,156.8542381629623,0.9431457618370378
6,5,19.200249472531105,1.0
6,3,157.08559398957937,1.0
3,1,95.64498799336471,0.8043550120066354
2,0,37.93694154150964,0.3620630584584904
5,3,85.60837759235581,1.0
5,2,112.7314982247121,1.0
2,2,183.02289042507732,0.8169771095749226
6,3,18.864983928725927,1.0
2,0,50.024803966307765,0.34997519603369226
4,4,181.54910639303932,1.0
4,4,72.65510272301961,1.0
3,1,107.89167188322307,0.7921083281167771
5,2,12.643986974094743,1.0
4,0,142.43420781097498,0.657565792189025
2,2,115.85315760109253,0.8841468423989074
1,1,56.36813906240966,0.4436318609375903
5,2,96.82076978869807,1.0
5,4,53.535616792628275,1.0
4,4,45.74969265611944,1.0
4,0,73.90916360834004,0.72609083639166
1,0,54.033560196666045,0.14596643980333396
5,5,27.055417016811703,1.0
6,2,122.24324224355209,1.0
3,0,97.5898643887592,0.5024101356112409
3,3,139.2420776241882,1.0
4,0,182.96740261839798,0.617032597381602
4,0,83.06128670166301,0.716938713298337
5,0,165.0118488678406,0.8349881511321594
6,2,74.84911102056941,1.0
1,1,71.99475327829825,0.42800524672170176
6,2,75.92799082447442,1.0
6,5,127.57488977715468,1.0
5,2,186.00711108347224,1.0
4,4,109.5079334857267,1.0
3,0,178.86725905540757,0.4211327409445925
5,5,136.33309640696848,1.0
3,3,54.82798920349069,1.0
2,1,19.578583335282577,0.6804214166647173
1,1,23.794951953618423,0.4762050480463816
3,1,160.8555508691642,0.7391444491308359
2,2,160.18538595873727,0.8398146140412627
6,4,71.94887813009805,1.0
3,0,88.57070971489316,0.511429290285107
5,3,58.84053601592279,1.0
2,1,90.2107584006646,0.6097892415993353
3,1,82.71796887772626,0.8172820311222738
1,1,69.35816004161407,0.4306418399583859
2,1,181.3794632120629,0.5186205367879371
6,2,151.03959446956264,1.0
1,1,49.01236038911198,0.450987639610888
4,2,109.48628291199412,1.0
2,0,131.19192670530947,0.26880807329469053
3,0,44.621494279774154,0.555378505720226
5,2,104.10785887761598,1.0
2,2,88.7262964435685,0.9112737035564316
5,3,170.77161109204988,1.0
6,0,90.86243390867764,1.0
1,0,191.88772315983599,0.008112276840164023
4,1,199.26285179467888,0.9007371482053212
4,2,143.38901873249972,1.0
5,3,70.21457441109965,1.0
5,0,68.10003223863059,0.9318999677613694
5,4,86.05236615329444,1.0
6,0,90.34770009011265,1.0
3,1,10.730941295260934,0.8892690587047392
6,2,102.89741343309568,1.0
6,4,15.790591213070059,1.0
3,1,95.92496406339791,0.8040750359366022
5,2,171.0317366332857,1.0
3,3,156.4360371140318,1.0
2,2,36.68254279555913,0.9633174572044408
2,1,151.02701239303113,0.5489729876069688
1,1,155.20811981133778,0.34479188018866225
4,2,181.4546579319747,1.0
1,0,31.450641699982384,0.16854935830001763
6,3,106.45972557433016,1.0
3,1,29.200544919571293,0.8707994550804289
1,1,114.75969600160903,0.385240303998391
5,1,111.87398320130609,1.0
6,4,57.90719088658877,1.0
3,3,137.26207796497667,1.0
1,1,49.566387022663086,0.4504336129773369
5,1,98.02811594591867,1.0
5,0,140.96771975224905,0.8590322802477509
3,3,155.92122339009694,1.0
5,2,141.17745942718003,1.0
1,1,53.79154699759332,0.4462084530024067
5,0,31.474207113947173,0.9685257928860528
4,1,31.359090195947797,1.0
2,2,196.5989514344854,0.8034010485655145
6,0,86.05834024061737,1.0
5,4,19.130789834348743,1.0
4,1,121.52746973640707,0.978472530263593
1,0,83.79873196453251,0.1162012680354675
5,2,170.5226974158798,1.0
4,4,102.85577123807538,1.0
3,1,51.12778582893943,0.8488722141710607
2,1,106.37544003052507,0.5936245599694749
3,3,198.14386103839914,1.0
2,2,175.9517199263913,0.8240482800736086
2,0,173.57681304842666,0.22642318695157337
2,2,102.89644863527617,0.8971035513647239
6,6,22.03457897348804,1.0
5,0,119.68120838159618,0.8803187916184039
1,1,67.66077594529976,0.43233922405470027
3,3,125.25612677760668,1.0
1,0,47.826862630575654,0.15217313736942434
6,5,129.37169088789108,1.0
5,1,145.36055622596595,1.0
4,1,161.2425457025345,0.9387574542974656
2,2,196.50909684680133,0.8034909031531987
4,4,19.41562973748249,1.0
4,4,50.54133867101194,1.0
5,4,103.7993007645363,1.0
2,0,170.60845855940525,0.22939154144059476
3,1,192.01002589224672,0.7079899741077534
3,2,81.85000908789335,1.0
2,2,47.15836713674926,0.9528416328632507
4,3,89.67206964767774,1.0
6,0,48.92522000140144,1.0
2,0,109.1082136707991,0.29089178632920093
4,1,100.25641989708498,0.9997435801029151
2,1,170.49266231614465,0.5295073376838553
4,4,116.60387746772226,1.0
3,1,134.78870721300186,0.7652112927869983
6,4,24.222550990216206,1.0
5,0,61.74430326712805,0.9382556967328719
5,0,124.78776389931397,0.875212236100686
5,5,194.06778294106022,1.0
